heldout_model,heldout_model_type,method,budget,seed,acquisition,n_new_model_evals,group_count,n_test_queries,mean_quality,mean_utility,query_oracle_mean_utility,query_oracle_regret,new_model_selection_rate,frontier_call_rate,remote_cost_per_1k_queries,mean_normalized_cost,training_time_s,full_calibration_mean_utility,regret_to_full_calibration
deterministic_math_tool,verifiable_action,active_route_state_calibration,20,19,active_margin,20,8,172,0.7441860465116279,0.5998297546692072,0.8462551670711981,0.2464254124019909,0.0,0.6337209302325582,2.974334302325579,0.41244654812120224,0.0,0.6723237120138991,0.07249395734469188
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,20,19,direct_regressor,20,0,172,0.6686046511627907,0.5868574801619264,0.8462551670711981,0.2593976869092717,0.0,0.5,1.6843284883720915,0.23356334571675477,0.03322334599943133,0.6636797769356672,0.07682229677374075
deterministic_math_tool,verifiable_action,calibration_aware_route_state,40,17,active_margin,40,17,172,0.7790697674418605,0.7395295261586284,0.8462551670711981,0.10672564091256964,0.09302325581395349,0.38372093023255816,0.8146918604651148,0.11297211795209139,0.0,0.7395295261586284,0.0
deterministic_math_tool,verifiable_action,calibration_aware_route_state,40,18,active_margin,40,17,172,0.7790697674418605,0.7395295261586284,0.8462551670711981,0.10672564091256964,0.09302325581395349,0.38372093023255816,0.8146918604651148,0.11297211795209139,0.0,0.7395295261586284,0.0
deterministic_math_tool,verifiable_action,dataset_stratified_calibration,40,17,uniform_group,40,9,172,0.7616279069767442,0.6860435642655488,0.8462551670711981,0.16021160280564928,0.18604651162790697,0.46511627906976744,1.5573488372093005,0.21595526488912936,0.0,0.66447422655362,-0.021569337711928815
deterministic_math_tool,verifiable_action,random_query_route_state_calibration,40,17,random_query,40,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,uniform_route_state_calibration,40,17,uniform_group,40,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,active_route_state_calibration,40,17,active_margin,40,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,random_query_route_state_calibration,40,18,random_query,40,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,uniform_route_state_calibration,40,18,uniform_group,40,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,active_route_state_calibration,40,18,active_margin,40,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,random_query_route_state_calibration,40,19,random_query,40,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,uniform_route_state_calibration,40,19,uniform_group,40,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,active_route_state_calibration,40,19,active_margin,40,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,calibration_aware_route_state,40,19,active_margin,40,17,172,0.7325581395348837,0.6670355688139366,0.8462551670711981,0.17921959825726153,0.011627906976744186,0.46511627906976744,1.3500348837209284,0.1872073449169921,0.0,0.7395295261586284,0.07249395734469188
deterministic_math_tool,verifiable_action,dataset_stratified_calibration,40,18,uniform_group,40,9,172,0.7732558139534884,0.66447422655362,0.8462551670711981,0.1817809405175781,0.06976744186046512,0.5813953488372093,2.2413488372093,0.31080453542819514,0.0,0.66447422655362,0.0
deterministic_math_tool,verifiable_action,dataset_stratified_calibration,40,19,uniform_group,40,9,172,0.7732558139534884,0.66447422655362,0.8462551670711981,0.1817809405175781,0.06976744186046512,0.5813953488372093,2.2413488372093,0.31080453542819514,0.0,0.66447422655362,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,40,17,direct_regressor,40,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.033773591996578034,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,40,18,direct_regressor,40,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.0872093023255814,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.03409574899706058,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,40,19,direct_regressor,40,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.035645276999275666,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,embedding_cluster_calibration,40,17,uniform_group,40,8,172,0.75,0.6034821117603808,0.8462551670711981,0.24277305531081728,0.0,0.7616279069767442,3.0188720930232535,0.4186225378274831,0.0,0.6034821117603808,0.0
deterministic_math_tool,verifiable_action,embedding_cluster_calibration,40,18,uniform_group,40,8,172,0.75,0.6034821117603808,0.8462551670711981,0.24277305531081728,0.0,0.7616279069767442,3.0188720930232535,0.4186225378274831,0.0,0.6034821117603808,0.0
deterministic_math_tool,verifiable_action,embedding_cluster_calibration,40,19,uniform_group,40,8,172,0.75,0.6034821117603808,0.8462551670711981,0.24277305531081728,0.0,0.7616279069767442,3.0188720930232535,0.4186225378274831,0.0,0.6034821117603808,0.0
deterministic_math_tool,verifiable_action,calibration_aware_route_state,80,17,active_margin,80,17,172,0.7790697674418605,0.7395295261586284,0.8462551670711981,0.10672564091256964,0.09302325581395349,0.38372093023255816,0.8146918604651148,0.11297211795209139,0.0,0.7395295261586284,0.0
deterministic_math_tool,verifiable_action,calibration_aware_route_state,80,18,active_margin,80,17,172,0.7790697674418605,0.7395295261586284,0.8462551670711981,0.10672564091256964,0.09302325581395349,0.38372093023255816,0.8146918604651148,0.11297211795209139,0.0,0.7395295261586284,0.0
deterministic_math_tool,verifiable_action,calibration_aware_route_state,80,19,active_margin,80,17,172,0.7790697674418605,0.7395295261586284,0.8462551670711981,0.10672564091256964,0.09302325581395349,0.38372093023255816,0.8146918604651148,0.11297211795209139,0.0,0.7395295261586284,0.0
deterministic_math_tool,verifiable_action,dataset_stratified_calibration,80,17,uniform_group,80,9,172,0.7616279069767442,0.6860435642655488,0.8462551670711981,0.16021160280564928,0.18604651162790697,0.46511627906976744,1.5573488372093005,0.21595526488912936,0.0,0.66447422655362,-0.021569337711928815
deterministic_math_tool,verifiable_action,random_query_route_state_calibration,80,17,random_query,80,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,uniform_route_state_calibration,80,17,uniform_group,80,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,active_route_state_calibration,80,17,active_margin,80,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,random_query_route_state_calibration,80,18,random_query,80,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,uniform_route_state_calibration,80,18,uniform_group,80,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,active_route_state_calibration,80,18,active_margin,80,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,random_query_route_state_calibration,80,19,random_query,80,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,uniform_route_state_calibration,80,19,uniform_group,80,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,active_route_state_calibration,80,19,active_margin,80,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,dataset_stratified_calibration,80,18,uniform_group,80,9,172,0.7732558139534884,0.66447422655362,0.8462551670711981,0.1817809405175781,0.06976744186046512,0.5813953488372093,2.2413488372093,0.31080453542819514,0.0,0.66447422655362,0.0
deterministic_math_tool,verifiable_action,dataset_stratified_calibration,80,19,uniform_group,80,9,172,0.7732558139534884,0.66447422655362,0.8462551670711981,0.1817809405175781,0.06976744186046512,0.5813953488372093,2.2413488372093,0.31080453542819514,0.0,0.66447422655362,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,80,17,direct_regressor,80,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.0679670539975632,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,80,18,direct_regressor,80,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.034872382995672524,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,80,19,direct_regressor,80,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.034124820995202754,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,embedding_cluster_calibration,80,17,uniform_group,80,8,172,0.75,0.6034821117603808,0.8462551670711981,0.24277305531081728,0.0,0.7616279069767442,3.0188720930232535,0.4186225378274831,0.0,0.6034821117603808,0.0
deterministic_math_tool,verifiable_action,embedding_cluster_calibration,80,18,uniform_group,80,8,172,0.75,0.6034821117603808,0.8462551670711981,0.24277305531081728,0.0,0.7616279069767442,3.0188720930232535,0.4186225378274831,0.0,0.6034821117603808,0.0
deterministic_math_tool,verifiable_action,embedding_cluster_calibration,80,19,uniform_group,80,8,172,0.75,0.6034821117603808,0.8462551670711981,0.24277305531081728,0.0,0.7616279069767442,3.0188720930232535,0.4186225378274831,0.0,0.6034821117603808,0.0
deterministic_math_tool,verifiable_action,calibration_aware_route_state,160,17,active_margin,160,17,172,0.7790697674418605,0.7395295261586284,0.8462551670711981,0.10672564091256964,0.09302325581395349,0.38372093023255816,0.8146918604651148,0.11297211795209139,0.0,0.7395295261586284,0.0
deterministic_math_tool,verifiable_action,calibration_aware_route_state,160,18,active_margin,160,17,172,0.7790697674418605,0.7395295261586284,0.8462551670711981,0.10672564091256964,0.09302325581395349,0.38372093023255816,0.8146918604651148,0.11297211795209139,0.0,0.7395295261586284,0.0
deterministic_math_tool,verifiable_action,calibration_aware_route_state,160,19,active_margin,160,17,172,0.7790697674418605,0.7395295261586284,0.8462551670711981,0.10672564091256964,0.09302325581395349,0.38372093023255816,0.8146918604651148,0.11297211795209139,0.0,0.7395295261586284,0.0
deterministic_math_tool,verifiable_action,dataset_stratified_calibration,160,17,uniform_group,160,9,172,0.7616279069767442,0.6860435642655488,0.8462551670711981,0.16021160280564928,0.18604651162790697,0.46511627906976744,1.5573488372093005,0.21595526488912936,0.0,0.66447422655362,-0.021569337711928815
deterministic_math_tool,verifiable_action,random_query_route_state_calibration,160,17,random_query,160,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,uniform_route_state_calibration,160,17,uniform_group,160,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,active_route_state_calibration,160,17,active_margin,160,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,random_query_route_state_calibration,160,18,random_query,160,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,uniform_route_state_calibration,160,18,uniform_group,160,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,active_route_state_calibration,160,18,active_margin,160,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,random_query_route_state_calibration,160,19,random_query,160,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,uniform_route_state_calibration,160,19,uniform_group,160,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,active_route_state_calibration,160,19,active_margin,160,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,dataset_stratified_calibration,160,18,uniform_group,160,9,172,0.7732558139534884,0.66447422655362,0.8462551670711981,0.1817809405175781,0.06976744186046512,0.5813953488372093,2.2413488372093,0.31080453542819514,0.0,0.66447422655362,0.0
deterministic_math_tool,verifiable_action,dataset_stratified_calibration,160,19,uniform_group,160,9,172,0.7732558139534884,0.66447422655362,0.8462551670711981,0.1817809405175781,0.06976744186046512,0.5813953488372093,2.2413488372093,0.31080453542819514,0.0,0.66447422655362,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,160,17,direct_regressor,160,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.03485866499977419,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,160,18,direct_regressor,160,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.03451378000318073,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,direct_probe_regressor_retrain,160,19,direct_regressor,160,0,172,0.7267441860465116,0.6636797769356672,0.8462551670711981,0.18257539013553092,0.09302325581395349,0.4418604651162791,1.2993866279069752,0.18018402603098407,0.03327023599558743,0.6636797769356672,0.0
deterministic_math_tool,verifiable_action,embedding_cluster_calibration,160,17,uniform_group,160,8,172,0.6802325581395349,0.6124959065974119,0.8462551670711981,0.23375926047378615,0.3023255813953488,0.45930232558139533,1.3956540697674409,0.19353329012035117,0.0,0.6034821117603808,-0.00901379483703113
deterministic_math_tool,verifiable_action,embedding_cluster_calibration,160,18,uniform_group,160,8,172,0.75,0.6034821117603808,0.8462551670711981,0.24277305531081728,0.0,0.7616279069767442,3.0188720930232535,0.4186225378274831,0.0,0.6034821117603808,0.0
deterministic_math_tool,verifiable_action,embedding_cluster_calibration,160,19,uniform_group,160,8,172,0.75,0.6034821117603808,0.8462551670711981,0.24277305531081728,0.0,0.7616279069767442,3.0188720930232535,0.4186225378274831,0.0,0.6034821117603808,0.0
deterministic_math_tool,verifiable_action,calibration_aware_route_state,320,17,active_margin,320,17,172,0.7790697674418605,0.7395295261586284,0.8462551670711981,0.10672564091256964,0.09302325581395349,0.38372093023255816,0.8146918604651148,0.11297211795209139,0.0,0.7395295261586284,0.0
deterministic_math_tool,verifiable_action,calibration_aware_route_state,320,18,active_margin,320,17,172,0.7790697674418605,0.7395295261586284,0.8462551670711981,0.10672564091256964,0.09302325581395349,0.38372093023255816,0.8146918604651148,0.11297211795209139,0.0,0.7395295261586284,0.0
deterministic_math_tool,verifiable_action,calibration_aware_route_state,320,19,active_margin,320,17,172,0.7790697674418605,0.7395295261586284,0.8462551670711981,0.10672564091256964,0.09302325581395349,0.38372093023255816,0.8146918604651148,0.11297211795209139,0.0,0.7395295261586284,0.0
deterministic_math_tool,verifiable_action,random_query_route_state_calibration,320,17,random_query,320,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,uniform_route_state_calibration,320,17,uniform_group,320,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,active_route_state_calibration,320,17,active_margin,320,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,random_query_route_state_calibration,320,18,random_query,320,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,uniform_route_state_calibration,320,18,uniform_group,320,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,active_route_state_calibration,320,18,active_margin,320,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,random_query_route_state_calibration,320,19,random_query,320,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,uniform_route_state_calibration,320,19,uniform_group,320,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,active_route_state_calibration,320,19,active_margin,320,8,172,0.7906976744186046,0.6723237120138991,0.8462551670711981,0.173931455057299,0.08139534883720931,0.5523255813953488,2.4389912790697643,0.33821132115630154,0.0,0.6723237120138991,0.0
deterministic_math_tool,verifiable_action,dataset_stratified_calibration,320,17,uniform_group,320,9,172,0.7732558139534884,0.66447422655362,0.8462551670711981,0.1817809405175781,0.06976744186046512,0.5813953488372093,2.2413488372093,0.31080453542819514,0.0,0.66447422655362,0.0
deterministic_math_tool,verifiable_action,dataset_stratified_calibration,320,18,uniform_group,320,9,172,0.7732558139534884,0.66447422655362,0.8462551670711981,0.1817809405175781,0.06976744186046512,0.5813953488372093,2.2413488372093,0.31080453542819514,0.0,0.66447422655362,0.0
